,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
196,26967.73,24301.23,20995.28,18504.42,21838.73,13201.12,13792.6,24926.99,23132.41,15433.75,17130.39,23984.48,20683.69,13180.43,17196.72,23372.62,24783.4,23838.46,11951.78,26485.32,17609.49,21907.55,10349.18,20928.54,11205.02,11328.06,9517.24,26249.31,21696.25,17612.27,16737.34,15768.7,16788.47,12840.72,15056.59,18580.58,19566.33,13793.8,26938.14,13793.8,26261.39,11328.06,5666.29,26485.32,25018.56,24783.4,16788.47,11183.55,11001.59,6221.1,20923.94,18687.6,17739.18,20527.67,11813.74,23008.5,20217.29,11941.76,14146.74,17749.75,17739.18,16858.02,20661.85,12230.78,17467.63,14294.58,11850.18,12077.19,15146.38,11985.34,20217.29,22703.81,18228.66,23252.07,8462.239999999998,9735.52,9955.330000000002,8706.6,10200.35,10248.5,9466.830000000002,7957.62,10271.1,7896.77,9755.5,8704.28,14163.62,7906.79,10271.89,13614.22,7925.42,9489.06,11673.0,9750.73,12877.23,8332.8,8898.149999999998,9735.52,10330.11,7957.62,7920.609999999999,9466.830000000002,7902.189999999999,10554.75,7973.91,10535.88,10200.35,7875.87,28599.94,28165.27,35654.25,37884.91,30370.2,37789.82,29715.89,25731.75,31418.62,32522.56,29803.07,33805.07,27031.19,33206.63,33173.42,25761.01,29024.29,32761.31,28688.94,25405.26,26052.77,25483.18,25546.45,27430.85,25385.63,25644.98,25893.18,27741.85,25528.55,26517.58,26001.21,25666.78,27221.8,17910.18,11698.77,16226.29,26036.7,11487.94,11643.14,23842.33,14259.84,21825.17,1724.75,4476.82,3957.16,12357.54,4476.82,15083.87,28686.69,226.42,18694.45,33023.78,2662.71,36762.61,19427.23,16451.98,14129.57,676.9,6709.67,25238.18,4147.05,7035.85,10571.77,17304.26,6948.11,26382.69,20465.45,16568.55,30362.54,20695.07,7592.59,27361.44,34202.68,226.42,2845.47,27357.74,98.17,26177.15,18226.91,20469.31,25264.04,2111.32,33487.74,35207.61,30362.54,26187.36,3570.87,14838.13,0.0,13259.37,34198.25,34170.32,9715.48,1602.59,1369.33,22697.26,10022.43,22697.26,15741.26,10579.93,13455.39,33007.2,975.85,37309.23,23500.81,34202.68,22715.87,17505.74,26455.37,19907.63,14709.15,20824.9,22393.59,23555.59,20634.84,12872.4,21623.04,12421.26,11635.92,21623.04
197,21290.25,19893.25,19874.64,19316.34,20180.86,19659.46,19190.36,19972.15,20423.01,19147.38,19062.82,20342.67,19771.86,22942.58,19063.99,20355.11,27493.18,26623.68,16852.24,29583.14,20920.74,24698.08,16277.33,23885.63,16552.49,16596.41,16072.81,29290.01,24529.79,20907.27,20139.71,19324.44,20202.5,17238.85,18735.59,21716.92,22556.26,17766.82,30137.83,17766.82,29292.84,16596.41,17440.31,29583.14,27786.06,27493.18,20202.5,16527.42,16470.6,16557.77,23893.69,7791.45,7816.56,8191.76,12808.26,10253.87,8037.739999999998,11440.27,10072.99,7816.21,7816.56,7941.56,8286.12,16315.51,7808.63,10072.05,12962.66,15613.35,9858.97,15184.82,8037.739999999998,10034.25,7826.09,10394.03,15788.91,18308.68,18703.79,8471.479999999998,19125.77,19596.78,17876.02,10606.19,19511.01,12667.5,6095.78,7906.17,1564.22,10977.59,19609.13,1664.02,13943.15,17879.74,3519.33,18364.76,2126.16,9629.24,7361.56,18308.68,20318.41,10606.19,11709.7,17876.02,13936.12,20904.43,14261.17,20894.29,19125.77,12014.04,19850.52,19977.28,23188.56,24921.42,20018.61,24848.29,19970.82,18781.93,20410.0,21117.84,19979.63,21711.84,19355.93,21286.19,21323.63,19271.37,19873.53,21288.38,19820.42,21588.46,26682.71,20180.77,23283.51,30580.12,21163.68,22892.55,26298.14,31985.65,23262.9,27500.91,26556.93,22911.38,29319.91,15975.38,10648.64,14569.27,22781.02,10369.52,10576.3,20645.88,12569.67,8573.219999999998,14963.12,8787.63,9321.59,931.59,8787.63,1980.98,16122.17,13484.14,5456.26,20498.88,15898.44,24258.56,6171.98,3321.25,927.16,13930.52,6635.56,12601.58,9121.21,6336.48,2850.83,4174.47,6422.14,13935.74,7206.27,3443.34,17801.31,7435.72,5844.82,14898.79,21684.59,13484.14,10428.73,14890.15,13357.39,13714.96,5020.47,7210.3,12631.24,11148.06,20966.97,22697.32,17801.31,13720.01,9723.59,1708.42,13259.37,0.0,21683.96,21651.95,3851.56,11656.79,14621.58,9535.71,3487.59,9535.71,2626.86,2849.56,196.18,20478.43,14235.06,24810.5,10519.19,21684.59,13538.06,7219.29,17778.24,10321.15,2934.17,11370.74,13167.68,14538.56,11145.28,438.42,12276.92,1475.3,5279.81,12276.92
198,19890.08,21804.79,26585.26,28767.81,25962.67,34556.17,33361.39,20913.65,24546.93,31770.21,29914.21,23118.8,26823.93,39680.95,29844.75,24072.83,35237.24,34797.83,31771.59,37085.36,32225.78,33667.8,32307.2,33406.56,31992.8,31950.76,32662.2,36816.75,33623.51,32201.8,31934.44,31698.74,31977.02,31522.89,31544.93,32443.02,32719.53,31381.7,37590.49,31381.7,36806.55,31950.76,36904.79,37085.36,35494.43,35237.24,31977.02,31978.33,32049.54,35371.6,33425.91,15677.71,16888.3,13704.41,27289.85,11430.57,13990.43,25904.51,22631.35,16874.71,16888.3,18061.0,13578.91,30863.7,17229.27,22473.43,27411.8,30135.98,21370.27,29707.04,13990.43,11657.95,16269.14,11318.68,33042.16,35398.49,35787.2,26442.63,36203.77,36851.71,35002.48,28328.97,36708.59,30092.05,24650.57,26167.07,20390.28,28643.69,36852.05,20819.24,31330.6,34991.65,22526.8,35464.78,21436.2,27393.86,25782.88,35398.49,37872.66,28328.97,29226.77,35002.48,31338.07,38606.82,31634.52,38606.03,36203.77,29516.94,13345.55,14644.77,1515.58,4983.38,9071.0,4763.91,10806.27,17200.22,6907.44,5361.44,10590.94,2311.53,15748.68,3178.41,3491.2,18095.85,12363.88,5076.92,13060.45,23170.2,31995.24,20352.46,26182.65,37823.68,22393.64,25283.2,31471.68,40247.79,26170.4,32949.94,31822.68,25285.54,35584.66,24675.11,25458.37,24852.4,24451.88,25425.4,25450.1,23881.1,24751.72,14040.86,35770.93,29958.6,30510.32,22601.04,29958.6,20434.97,5566.13,34407.87,17194.3,1185.57,36652.11,2578.15,16414.53,19351.17,21040.93,34869.24,28074.36,9085.34,30290.97,27817.5,24515.84,18717.2,27896.7,7827.41,15441.92,19276.24,3883.19,15229.44,27397.42,6847.67,23.59,34407.87,31548.04,6852.83,34294.24,8038.58,17749.06,15452.53,9056.16,32167.9,717.25,1014.91,3883.19,8029.97,30920.12,20583.59,34198.25,21683.96,0.0,39.19,25524.06,32653.18,35476.25,12613.9,25157.78,12613.9,19920.65,24516.52,21508.72,1205.6,35135.66,3129.75,11303.73,23.59,14149.98,16943.32,13715.09,15429.45,19577.9,14925.49,14254.28,13986.94,15016.1,22121.69,14543.51,22992.49,26114.88,14543.51
199,19894.84,21804.78,26580.39,28759.49,25959.04,34540.88,33346.98,20914.63,24545.26,31757.89,29904.07,23118.42,26818.61,39663.53,29834.7,24071.52,35235.17,34794.81,31755.22,37084.42,32216.01,33662.86,32289.06,33400.51,31975.59,31933.69,32643.17,36815.67,33618.33,32192.04,31923.66,31686.82,31966.3,31507.53,31532.17,32434.38,32712.02,31367.45,37589.81,31367.45,36805.49,31933.69,36881.06,37084.42,35492.53,35235.17,31966.3,31961.09,32032.11,35349.01,33419.85,15652.94,16865.22,13675.03,27271.96,11398.42,13961.75,25885.73,22612.7,16851.61,16865.22,18039.05,13549.35,30847.58,17206.49,22454.85,27394.04,30119.57,21351.8,29690.42,13961.75,11626.54,16245.36,11285.6,33022.03,35379.35,35768.18,26418.6,36184.87,36832.62,34983.17,28306.26,36689.58,30070.59,24624.63,26142.45,20359.25,28621.22,36832.99,20788.82,31309.66,34972.36,22498.69,35445.64,21406.58,27370.65,25757.8,35379.35,37853.2,28306.26,29204.8,34983.17,31317.11,38587.22,31613.71,38586.4,36184.87,29495.11,13351.96,14650.75,1550.26,4983.9,9079.66,4765.4,10814.29,17201.5,6918.04,5376.31,10599.07,2333.03,15752.3,3194.47,3507.77,18097.64,12370.89,5093.03,13066.94,23172.26,31996.19,20354.38,26184.64,37823.46,22395.64,25285.48,31472.62,40246.48,26172.36,32951.08,31823.63,25287.85,35585.42,24665.08,25438.7,24839.75,24454.89,25405.33,25430.33,23880.55,24735.75,14004.63,35743.57,29929.45,30481.18,22569.2,29929.45,20401.38,5534.95,34380.01,17159.08,1154.44,36625.01,2608.99,16379.14,19316.75,21008.23,34841.38,28044.08,9053.8,30261.87,27787.03,24484.15,18682.23,27866.27,7798.22,15406.08,19241.73,3851.58,15193.51,27366.6,6818.43,32.65,34380.01,31519.25,6823.5,34266.33,8009.14,17713.86,15416.67,9024.66,32139.49,686.25,1045.89,3851.58,8000.46,30891.0,20550.24,34170.32,21651.95,39.19,0.0,25492.34,32624.9,35448.72,12578.38,25126.07,12578.38,19886.65,24484.82,21476.62,1174.02,35107.95,3160.73,11269.45,32.65,14138.44,16919.01,13715.33,15410.64,19548.31,14908.83,14241.8,13978.07,14998.95,22089.65,14528.87,22959.8,26080.36,14528.87
200,23440.09,21619.56,20598.03,19424.87,21081.55,18142.78,17944.93,21866.74,21653.37,18383.7,18820.22,21852.87,20426.82,20640.1,18840.94,21676.35,27354.35,26438.95,15583.97,29382.79,20370.39,24452.31,14669.83,23562.98,15131.87,15201.95,14274.35,29099.54,24265.79,20361.01,19522.97,18617.34,19585.68,16145.95,17956.65,21254.83,22172.89,16836.79,29920.23,16836.79,29105.13,15201.95,14409.96,29382.79,27638.13,27354.35,19585.68,15105.64,15008.59,13835.3,23567.64,11102.38,10767.85,11951.76,12281.93,14097.21,11757.66,11212.01,10960.9,10771.69,10767.85,10505.08,12056.2,15236.6,10656.74,11018.03,12419.56,14630.09,11191.81,14258.65,11757.66,13867.9,10959.77,14244.34,13757.42,16140.47,16511.63,7327.58,16908.78,17289.5,15724.52,9066.55,17228.78,10922.07,5525.5,6763.88,5176.69,9394.56,17305.35,4868.06,12047.72,15733.33,4533.43,16189.05,4548.12,8285.33,6310.14,16140.47,17868.43,9066.55,10070.08,15724.52,12035.22,18375.74,12335.19,18362.86,16908.78,10331.2,22851.29,22823.44,27026.18,28762.08,23442.77,28691.4,23241.05,21238.97,23991.44,24787.34,23270.27,25503.79,22041.54,25050.45,25076.34,21605.25,22984.54,24972.22,22853.5,23194.2,27128.7,22186.74,24480.49,30386.74,22876.99,24222.53,26799.31,31501.5,24460.04,27865.47,27021.18,24242.84,29404.4,16729.56,10475.27,15122.38,24256.92,10165.15,10394.82,22032.41,12925.97,12314.74,11439.44,5275.45,5766.71,2925.72,5275.45,5451.51,19959.56,9941.88,9084.27,24338.64,12378.01,28100.07,9847.85,6795.87,4596.87,10369.95,3010.23,16439.05,5590.86,2680.82,1009.03,7635.029999999999,2768.39,17754.33,10904.18,6908.21,21640.89,11137.46,2124.54,18722.36,25524.99,9941.88,6873.66,18714.31,9811.91,17534.86,8588.149999999998,10905.32,16468.39,7627.14,24806.89,26538.04,21640.89,17540.62,6145.09,5226.55,9715.48,3851.56,25524.06,25492.34,0.0,8131.0,11084.4,13354.83,366.64,13354.83,6093.63,1007.77,4034.36,24318.47,10685.48,28652.04,14369.14,25524.99,16510.14,10269.3,20716.78,13297.63,6252.27,14350.22,16142.27,17492.87,14126.84,3418.0,15257.49,2738.32,3485.81,15257.49
201,25988.27,23414.6,20408.37,18092.9,21207.28,13458.87,13891.54,23993.87,22407.3,15327.89,16826.42,23172.96,20114.44,14055.94,16885.96,22617.98,24751.14,23801.89,11879.76,26528.6,17514.05,21838.32,10363.93,20863.03,11167.7,11284.09,9596.080000000002,26281.86,21628.91,17514.56,16629.13,15651.08,16683.56,12731.67,14931.46,18486.35,19475.63,13661.82,27000.81,13661.82,26292.85,11284.09,6801.2,26528.6,24997.49,24751.14,16683.56,11144.27,10973.59,6958.08,20860.09,17193.12,16287.21,18969.18,11124.37,21433.24,18665.67,11064.3,13016.74,16297.31,16287.21,15450.15,19101.76,12037.77,16026.62,13157.87,11179.9,11786.3,13952.17,11635.25,18665.67,21132.87,16756.22,21671.26,8620.95,10250.4,10518.69,7521.569999999999,10812.65,10953.73,9931.94,7107.48,10953.81,7447.12,8332.309999999998,7444.7,12568.17,7125.65,10975.63,12024.03,7743.27,9951.38,10127.66,10275.2,11296.89,7314.55,7577.71,10250.4,11177.83,7107.48,7278.17,9931.94,7720.84,11488.65,7856.18,11471.18,10812.65,7295.37,27348.64,26960.52,34114.5,36305.77,28991.85,36212.45,28385.48,24616.29,29989.84,31064.43,28466.46,32293.38,25862.79,31707.94,31680.4,24688.88,27740.84,31298.18,27427.83,24596.73,25769.19,24522.8,24910.44,27492.66,24534.15,24955.54,25579.23,27956.43,24891.97,26284.96,25707.61,24977.33,27141.75,17148.55,10735.84,15438.45,25297.45,10500.15,10673.87,23076.25,13382.31,20222.81,3315.3,2876.56,2364.83,10755.42,2876.56,13484.41,27131.64,1827.43,17092.93,31476.7,4253.99,35220.7,17824.93,14853.32,12527.67,2275.52,5121.54,23673.42,2548.95,5450.19,8975.969999999998,15706.33,5362.64,24832.24,18862.9,14970.15,28809.79,19092.5,6011.97,25811.6,32657.31,1827.43,1259.3,25807.55,1700.64,24625.31,16626.63,18866.79,23699.56,508.88,31941.46,33663.82,28809.79,24635.19,1990.65,13237.88,1602.59,11656.79,32653.18,32624.9,8131.0,0.0,2967.33,21099.44,8432.92,21099.44,14142.34,8984.389999999998,11852.82,31459.8,2578.28,35768.23,21913.23,32657.31,21377.98,16029.96,25193.64,18507.3,13135.25,19445.18,21048.57,22238.95,19250.32,11270.18,20260.49,10827.71,10187.95,20260.49
202,27729.38,24988.54,21437.85,18810.55,22315.8,12979.56,13701.87,25652.81,23684.8,15502.39,17354.07,24608.2,21112.58,12411.6,17425.7,23949.47,24739.01,23801.06,12030.08,26371.01,17652.9,21905.68,10379.94,20927.9,11265.15,11391.89,9510.28,26144.88,21693.7,17657.59,16797.67,15844.55,16845.62,12938.68,15144.92,18616.87,19594.05,13900.29,26805.96,13900.29,26157.85,11391.89,4776.58,26371.01,24963.83,24739.01,16845.62,11245.69,11057.14,5721.6,20921.91,19920.75,18933.72,21824.4,12405.11,24323.74,21506.7,12683.25,15076.74,18944.7,18933.72,18014.28,21960.3,12407.47,18652.58,15229.33,12425.67,12337.95,16124.86,12296.59,21506.7,24013.96,19441.49,24574.16,8412.85,9338.830000000002,9510.45,9722.64,9706.56,9668.95,9120.68,8735.83,9711.81,8368.69,10946.21,9776.25,15507.89,8634.229999999998,9693.32,14951.16,8180.76,9144.96,12963.13,9345.05,14202.37,9229.53,10014.35,9338.830000000002,9617.830000000002,8735.83,8542.08,9120.68,8157.59,9759.48,8174.43,9739.54,9706.56,8450.719999999998,29598.88,29123.04,36926.09,39202.9,31483.9,39105.53,30785.65,26614.26,32579.48,33711.37,30878.45,35047.42,27958.22,34435.76,34396.79,26605.6,30051.81,33954.95,29696.62,26022.68,26219.05,26231.3,26015.55,27298.02,26040.03,26159.58,26085.88,27477.75,25998.19,26638.95,26176.21,26181.34,27210.75,18514.31,12510.99,16861.54,26593.04,12321.95,12460.94,24427.57,14982.03,23183.92,366.73,5843.71,5326.19,13722.0,5843.71,16451.48,29977.03,1142.94,20060.04,34304.26,1295.51,38036.63,20791.02,17820.04,15494.52,730.01,8078.979999999999,26540.45,5514.94,8405.03,11940.67,18672.63,8317.28,27668.53,21827.84,17936.73,31649.92,22057.17,8961.17,28646.32,35481.02,1142.94,4214.67,28643.0,1272.56,27464.57,19593.93,21831.86,26565.97,3476.1,34767.24,36484.01,31649.92,27475.14,4940.12,16205.17,1369.33,14621.58,35476.25,35448.72,11084.4,2967.33,0.0,24044.29,11391.74,24044.29,17109.18,11948.88,14817.67,34288.03,406.63,38582.16,24831.8,35481.02,23800.04,18722.58,27466.23,21052.09,16025.87,21949.41,23484.62,24619.52,21763.96,14236.57,22730.95,13790.5,12950.04,22730.95
203,19947.12,20007.81,22517.23,23347.33,22371.69,26525.42,25666.56,19593.19,21776.78,24826.66,23809.27,20981.31,22582.64,30807.66,23773.31,21487.14,31290.7,30576.58,23571.01,33380.49,26050.02,28917.66,23538.88,28323.52,23524.39,23526.21,23610.68,33083.67,28799.34,26030.24,25463.38,24887.8,25520.33,23650.42,24481.95,26608.91,27223.74,23864.21,33940.05,23864.21,33080.48,23526.21,26378.36,33380.49,31583.46,31290.7,25520.33,23503.31,23509.69,25193.15,28337.69,6969.75,8428.91,3904.83,18946.77,2380.48,4356.12,17404.05,14561.34,8413.969999999998,8428.91,9699.42,3766.21,22801.88,8782.34,14452.15,19098.97,22033.4,13557.26,21570.5,4356.12,2649.4,7741.38,2013.77,23649.29,26190.74,26597.03,16260.94,27031.15,27600.83,25759.64,18423.46,27485.51,20455.38,14012.34,15822.17,8537.59,18789.14,27607.96,9113.46,21782.94,25756.46,11382.28,26253.77,9918.13,17395.44,15326.46,26190.74,28481.81,18423.46,19487.76,25759.64,21783.11,29150.27,22110.04,29144.06,27031.15,19804.06,15681.53,16411.33,14127.47,15426.54,13867.64,15365.0,14591.36,16830.09,13346.04,13455.29,14501.65,13132.79,16495.59,12948.4,13072.59,17647.46,15231.53,13521.44,15520.53,21795.58,29255.59,19439.83,24366.05,34306.16,21129.36,23676.38,28775.25,36250.81,24347.31,30196.96,29097.99,23689.19,32517.91,19176.15,16719.32,18469.86,23191.73,16556.3,16677.16,21567.93,17295.04,1547.4,24374.12,18258.88,18802.52,10465.92,18258.88,8000.529999999999,7268.96,22919.18,4587.45,11456.19,25299.79,15133.36,3802.17,6807.72,8759.58,23373.17,16160.74,4114.87,18595.0,15867.37,12372.09,6123.15,15952.38,5595.33,2840.53,6722.43,8835.08,2639.27,15380.53,6363.73,12610.33,22919.18,19898.26,6346.94,22795.41,5386.69,5142.93,2852.97,4146.94,20593.63,11912.67,13602.85,8835.08,5379.43,19209.63,8186.51,22697.26,9535.71,12613.9,12578.38,13354.83,21099.44,24044.29,0.0,12997.67,0.0,7427.91,12369.14,9344.66,11431.94,23668.69,15678.96,1550.59,12610.33,10922.31,7995.989999999998,14213.5,9116.66,8211.08,9606.02,10671.87,11679.52,9482.05,9956.12,10102.07,10677.98,13540.5,10102.07
204,23184.71,21396.64,20459.46,19340.39,20928.01,18217.29,17990.71,21630.4,21471.99,18381.35,18767.81,21648.07,20294.1,20803.4,18786.69,21487.26,27302.69,26390.83,15627.23,29338.61,20350.31,24408.03,14746.95,23525.08,15190.1,15257.57,14371.36,29054.21,24223.05,20340.52,19508.07,18609.8,19570.89,16172.33,17955.02,21227.45,22139.13,16848.08,29878.09,16848.08,29059.53,15257.57,14652.24,29338.61,27587.57,27302.69,19570.89,15163.92,15070.91,14038.47,23530.07,10755.55,10440.35,11585.93,12239.19,13731.23,11392.93,11135.36,10782.55,10443.95,10440.35,10200.55,11690.13,15259.34,10335.08,10835.1,12379.05,14641.38,10978.2,14263.03,11392.93,13501.46,10622.25,13879.34,13879.21,16282.7,16657.2,7315.75,17057.78,17449.3,15864.11,9113.55,17385.65,11002.16,5425.32,6745.3,4811.05,9448.52,17464.78,4508.58,12149.1,15872.37,4269.03,16332.21,4208.34,8304.649999999998,6275.28,16282.7,18045.33,9113.55,10134.21,15864.11,12137.18,18562.31,12440.99,18549.73,17057.78,10401.52,22531.73,22514.86,26659.78,28401.78,23095.25,28330.54,22903.31,20958.12,23634.72,24426.02,22931.2,25137.57,21744.22,24685.05,24711.35,21334.08,22657.4,24610.22,22531.69,22982.8,27022.38,21941.76,24304.98,30342.63,22656.39,24035.36,26687.67,31486.05,24284.49,27767.22,26913.1,24055.55,29333.34,16581.48,10389.4,14988.19,24057.39,10080.41,10309.26,21838.2,12802.44,11966.59,11745.11,5567.71,6068.18,2560.56,5567.71,5111.5,19593.18,10248.84,8744.44,23972.34,12683.98,27733.85,9504.67,6462.3,4242.23,10680.14,3312.76,16072.71,5887.47,2987.92,642.4,7305.29,3075.72,17387.69,10559.75,6575.71,21274.6,10792.8,2443.97,18355.73,25158.72,10248.84,7177.95,18347.68,10119.22,17168.22,8252.51,10561.17,16102.04,7927.37,24440.59,26171.78,21274.6,17173.98,6451.7,4882.63,10022.43,3487.59,25157.78,25126.07,366.64,8432.92,11391.74,12997.67,0.0,12997.67,5757.48,641.28,3671.28,23952.19,10994.31,28285.82,14006.16,25158.72,16188.77,9935.21,20400.54,12972.66,5895.93,14026.3,15820.41,17173.47,13802.54,3054.97,14934.44,2407.22,3558.53,14934.44
205,19947.12,20007.81,22517.23,23347.33,22371.69,26525.42,25666.56,19593.19,21776.78,24826.66,23809.27,20981.31,22582.64,30807.66,23773.31,21487.14,31290.7,30576.58,23571.01,33380.49,26050.02,28917.66,23538.88,28323.52,23524.39,23526.21,23610.68,33083.67,28799.34,26030.24,25463.38,24887.8,25520.33,23650.42,24481.95,26608.91,27223.74,23864.21,33940.05,23864.21,33080.48,23526.21,26378.36,33380.49,31583.46,31290.7,25520.33,23503.31,23509.69,25193.15,28337.69,6969.75,8428.91,3904.83,18946.77,2380.48,4356.12,17404.05,14561.34,8413.969999999998,8428.91,9699.42,3766.21,22801.88,8782.34,14452.15,19098.97,22033.4,13557.26,21570.5,4356.12,2649.4,7741.38,2013.77,23649.29,26190.74,26597.03,16260.94,27031.15,27600.83,25759.64,18423.46,27485.51,20455.38,14012.34,15822.17,8537.59,18789.14,27607.96,9113.46,21782.94,25756.46,11382.28,26253.77,9918.13,17395.44,15326.46,26190.74,28481.81,18423.46,19487.76,25759.64,21783.11,29150.27,22110.04,29144.06,27031.15,19804.06,15681.53,16411.33,14127.47,15426.54,13867.64,15365.0,14591.36,16830.09,13346.04,13455.29,14501.65,13132.79,16495.59,12948.4,13072.59,17647.46,15231.53,13521.44,15520.53,21795.58,29255.59,19439.83,24366.05,34306.16,21129.36,23676.38,28775.25,36250.81,24347.31,30196.96,29097.99,23689.19,32517.91,19176.15,16719.32,18469.86,23191.73,16556.3,16677.16,21567.93,17295.04,1547.4,24374.12,18258.88,18802.52,10465.92,18258.88,8000.529999999999,7268.96,22919.18,4587.45,11456.19,25299.79,15133.36,3802.17,6807.72,8759.58,23373.17,16160.74,4114.87,18595.0,15867.37,12372.09,6123.15,15952.38,5595.33,2840.53,6722.43,8835.08,2639.27,15380.53,6363.73,12610.33,22919.18,19898.26,6346.94,22795.41,5386.69,5142.93,2852.97,4146.94,20593.63,11912.67,13602.85,8835.08,5379.43,19209.63,8186.51,22697.26,9535.71,12613.9,12578.38,13354.83,21099.44,24044.29,0.0,12997.67,0.0,7427.91,12369.14,9344.66,11431.94,23668.69,15678.96,1550.59,12610.33,10922.31,7995.989999999998,14213.5,9116.66,8211.08,9606.02,10671.87,11679.52,9482.05,9956.12,10102.07,10677.98,13540.5,10102.07
206,21926.97,20879.53,21487.38,21239.13,21691.05,22129.57,21595.96,20832.59,21733.25,21409.97,21136.89,21472.32,21422.56,25540.81,21130.24,21608.94,29451.62,28607.75,19280.5,31556.22,23093.66,26721.52,18785.65,25946.82,19019.26,19056.88,18617.36,31260.4,26562.08,23078.82,22343.3,21566.56,22405.56,19617.88,21006.9,23850.19,24652.15,20094.27,32115.47,20094.27,31262.0,19056.88,20052.91,31556.22,29746.66,29451.62,22405.56,18994.63,18947.2,19184.59,25956.2,7676.18,8192.43,7048.79,15077.42,8592.52,7039.17,13642.18,11858.69,8187.09,8192.43,8720.319999999998,7099.85,18699.1,8305.01,11828.44,15234.18,17977.74,11414.51,17537.99,7039.17,8460.91,7968.04,8628.05,18369.64,20899.23,21296.32,10985.12,21720.32,22200.26,20465.59,13150.63,22112.05,15224.32,8583.309999999998,10432.51,2770.75,13524.63,22212.24,3390.38,16513.68,20468.68,5862.69,20956.09,4236.96,12155.31,9887.09,20899.23,22933.49,13150.63,14258.25,20465.59,16507.45,23524.25,16834.29,23514.28,21720.32,14566.55,19683.21,19981.46,21435.58,22842.4,19281.26,22785.73,19460.48,19195.33,19397.53,19917.91,19440.76,20175.75,19538.49,19843.26,19914.34,19786.05,19573.04,20054.48,19615.52,22633.24,28367.75,20951.54,24575.52,32544.88,22138.62,24104.82,27957.66,34066.49,24555.06,29221.26,28233.54,24122.46,31165.07,17640.87,12854.13,16368.41,23898.32,12593.93,12786.73,21852.95,14512.14,6263.72,17457.25,11265.81,11785.53,3432.51,11265.81,661.91,14417.75,15967.25,2994.86,18744.48,18395.49,22473.19,3770.69,711.78,1699.7,16406.06,9048.11,10942.25,11594.3,8731.19,5176.38,1569.4,8818.729999999998,12368.09,4831.02,830.7,16066.15,5065.0,8199.16,13291.86,19919.05,15967.25,12897.45,13280.21,15838.78,12144.18,2495.03,4830.55,10973.81,13633.94,19208.84,20924.58,16066.15,12145.54,12178.79,924.83,15741.26,2626.86,19920.65,19886.65,6093.63,14142.34,17109.18,7427.91,5757.48,7427.91,0.0,5169.33,2441.78,18722.0,16716.33,23022.85,8619.84,19919.05,13555.86,7534.39,17721.01,10478.63,3821.3,11468.85,13195.75,14544.57,11252.04,2935.86,12332.85,3355.91,6225.21,12332.85
